PlanningUnitName,LTWPShortName,gauge,Code,relevant
Beavers and Old Mans Creek,Murrumbidgee,410093,LF1_S,0
Beavers and Old Mans Creek,Murrumbidgee,410093,LF1_P,1
Beavers and Old Mans Creek,Murrumbidgee,410093,LF2,1
Beavers and Old Mans Creek,Murrumbidgee,410093,W-LF6_S,0
Beavers and Old Mans Creek,Murrumbidgee,410093,W-LF6_P,
Beavers and Old Mans Creek,Murrumbidgee,410093,W-LF7,0
Beavers and Old Mans Creek,Murrumbidgee,410093,W-LF8,1
Beavers and Old Mans Creek,Murrumbidgee,410093,OB-S2,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,CF1,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,VF1_a,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,VF1_b,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,BF1_a,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,BF1_b,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,DSF1,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,NestS1_tcmc,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,NestS1_mc,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,SF1_S,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,SF1_P,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,SF2,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,LF1_S,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,LF1_P,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,LF2,
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,W-LF6_S,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,W-LF6_P,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,W-LF7,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,W-LF8,0
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,OB-S2,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,OB-L1_S,1
Murrumbidgee River_Balranald to Murray,Murrumbidgee,410130,OB-L1_P,0
Lower Billabong intersecting streams,Murrumbidgee,410134,CF1,1
Lower Billabong intersecting streams,Murrumbidgee,410134,VF1_a,1
Lower Billabong intersecting streams,Murrumbidgee,410134,VF1_b,0
Lower Billabong intersecting streams,Murrumbidgee,410134,BF1_a,1
Lower Billabong intersecting streams,Murrumbidgee,410134,BF1_b,0
Lower Billabong intersecting streams,Murrumbidgee,410134,DSF1,1
Lower Billabong intersecting streams,Murrumbidgee,410134,NestS1_tcmc,0
Lower Billabong intersecting streams,Murrumbidgee,410134,NestS1_mc,
Lower Billabong intersecting streams,Murrumbidgee,410134,SF1_S,1
Lower Billabong intersecting streams,Murrumbidgee,410134,SF1_P,0
Lower Billabong intersecting streams,Murrumbidgee,410134,SF2,0
Lower Billabong intersecting streams,Murrumbidgee,410134,LF1_S,0
Lower Billabong intersecting streams,Murrumbidgee,410134,LF1_P,1
Lower Billabong intersecting streams,Murrumbidgee,410134,LF2,1
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF4_S,1
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF4_P,1
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF5,
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF6_S,0
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF6_P,1
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF7,0
Lower Billabong intersecting streams,Murrumbidgee,410134,W-LF8,1
Lower Billabong intersecting streams,Murrumbidgee,410134,OB-S1,0
Lower Billabong intersecting streams,Murrumbidgee,410134,OB-S2,1
Lower Billabong intersecting streams,Murrumbidgee,410134,OB-L1,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,LF1,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,LF2,
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BK1_S,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BK1_P,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB1_S,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB1_P,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB2,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB3,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB4,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,OB5,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,SF_WP,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,LF2_WP,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,VF,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BF1_a,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,BF1_b,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,NestS1a,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,NestS1b,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,SF1,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,SF2_S,
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,SF2_P,1
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,WP1,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,WP2,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,WP3,0
Murray River - Lock 15 weir pool to Lock 10,Murray Lower Darling,414203,WP4,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,CF,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,VF,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BF1a,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BF1b,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BF2a,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BF2b,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BF2c,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,NestS1,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,SF1,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,SF2,
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,SF3,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,LF1_P,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,LF1_S,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,LF2_S,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,LF2_P,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,LF3_S,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,LF3_P,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BK1b_P,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BK1_S,
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,BK1a_P,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,OB1_S,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,OB1_P,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,OB2,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,OB3,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,OB4,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425007,OB5,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,VF,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,BF1_a,
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,BF1_b,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,NestS1,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,SF1,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,SF2,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,LF1,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,LF2,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,BK1_S,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,BK1_P,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,OB1_S,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,OB1_P,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,OB2,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,OB3,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,OB4,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,WP1,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,WP2,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,WP3,0
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,WP4,
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,SF_WP,1
Murray River - Lock 10 to Lock 9,Murray Lower Darling,425010,LF2_WP,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,CF,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,VF,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BF1a,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BF1b,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BF2a,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BF2b,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BF2c,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,NestS1,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,SF1,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,SF2,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,SF3,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,LF1_P,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,LF1_S,
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,LF2_S,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,LF2_P,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,LF3_S,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,LF3_P,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BK1b_P,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BK1_S,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BK1a_P,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BK2_S,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,BK2_P,
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,OB1_S,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,OB1_P,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,OB2,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,OB3,1
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,OB4,0
Lower Darling River - Weir 32 to downstream Burtundy,Murray Lower Darling,425012,OB5,1
Darling Anabranch,Murray Lower Darling,425013,CF_b,1
Darling Anabranch,Murray Lower Darling,425013,ALT_CTF,0
Darling Anabranch,Murray Lower Darling,425013,SF1_S,
Darling Anabranch,Murray Lower Darling,425013,SF1_P,0
Darling Anabranch,Murray Lower Darling,425013,LF1_S,1
Darling Anabranch,Murray Lower Darling,425013,LF1_P,1
Darling Anabranch,Murray Lower Darling,425013,LF2,1
Darling Anabranch,Murray Lower Darling,425013,BK1,1
Darling Anabranch,Murray Lower Darling,425013,OB1,1
Darling Anabranch,Murray Lower Darling,425013,OB2,0
Darling Anabranch,Murray Lower Darling,425013,OB3,1
Redbank and Tandou creeks,Murray Lower Darling,425019,CF_b,0
Redbank and Tandou creeks,Murray Lower Darling,425019,ALT_CTF,1
Redbank and Tandou creeks,Murray Lower Darling,425019,LF2,0
Redbank and Tandou creeks,Murray Lower Darling,425019,BK1,1
Lake Wetherall,Murray Lower Darling,425020,LLLF,1
Lake Wetherall,Murray Lower Darling,425020,MLLF,0
Lake Wetherall,Murray Lower Darling,425020,HLLF,1
Menindee Lakes,Murray Lower Darling,425022,LLLF,0
Menindee Lakes,Murray Lower Darling,425022,MLLF,
Menindee Lakes,Murray Lower Darling,425022,HLLF,1
Menindee Lakes,Murray Lower Darling,425022,VHLL,0
Menindee Lakes,Murray Lower Darling,425023,LLLF,0
Menindee Lakes,Murray Lower Darling,425023,MLLF,0
Menindee Lakes,Murray Lower Darling,425023,HLLF,1
Menindee Lakes,Murray Lower Darling,425023,VHLL,1
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,W-LF4_P,0
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,W-LF4_S,1
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,W-LF7,1
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,OB-S2,0
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,OB-L1,1
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,OB-L2_P,0
Lower Murrumbidgee Floodplain,Murrumbidgee,1AS,OB-L2_S,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,VF,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,BF1_a,
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,BF1_b,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,NestS1,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,SF1,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,SF2,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,LF1,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,LF2,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,BK1_S,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,BK1_P,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,OB1_S,
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,OB1_P,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,OB2,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,OB3,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,OB4,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,WP1,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,WP2,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,WP3,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,WP4,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,SF_WP,
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260505,LF2_WP,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,VF,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,BF1_a,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,BF1_b,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,NestS1,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,SF1,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,SF2,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,LF1,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,LF2,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,BK1_S,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,BK1_P,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,OB1_S,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,OB1_P,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,OB2,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,OB3,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,OB4,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,WP1,
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,WP2,1
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,WP3,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,WP4,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,SF_WP,0
Murray River - Lock 9 to Lock 7,Murray Lower Darling,A4260507,LF2_WP,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,VF,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,BF1_a,0
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,BF1_b,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,SF1,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,SF2,0
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,LF1,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,LF2,0
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,BK1_S,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,BK1_P,0
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,OB1_S,
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,OB1_P,1
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,OB2,0
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,OB3,0
Murray River - Lock 7 to SA border,Murray Lower Darling,A4260509,OB4,0
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260527,CLLMM2c,1
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260527,CLLMM3c,1
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260527,CLLMM4c,1
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260527,CLLMM1c_P,1
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260527,CLLMM1c_S,
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260633,CLLMM1d_P,0
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260633,CLLMM1d_S,1
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260633,CLLMM2d_P,0
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260633,CLLMM2d_S,1
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260633,CLLMM3d_P,0
Coorong Lower Lakes and Murray Mouth,South Australia River Murray,A4260633,CLLMM3d_S,1
SA River Murray Channel,South Australia River Murray,A4261001,IC1_S,1
SA River Murray Channel,South Australia River Murray,A4261001,IC1_P,0
SA River Murray Channel,South Australia River Murray,A4261001,IC1_PS,
SA River Murray Channel,South Australia River Murray,A4261001,IC2_S,0
SA River Murray Channel,South Australia River Murray,A4261001,IC2_P,1
SA River Murray Channel,South Australia River Murray,A4261001,IC2_PS,1
SA River Murray Channel,South Australia River Murray,A4261001,IC3_S,1
SA River Murray Channel,South Australia River Murray,A4261001,IC3_P,1
SA River Murray Channel,South Australia River Murray,A4261001,IC3_PS,1
SA River Murray Channel,South Australia River Murray,A4261001,IC4_S,0
SA River Murray Channel,South Australia River Murray,A4261001,IC4_P,1
SA River Murray Channel,South Australia River Murray,A4261001,IC4_PS,0
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_S,1
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_P,0
SA River Murray Floodplain,South Australia River Murray,A4261001,FP1_PS,1
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_S,1
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_P,0
SA River Murray Floodplain,South Australia River Murray,A4261001,FP2_PS,1
SA River Murray Floodplain,South Australia River Murray,A4261001,FP3_S,0
Moonie River,Intersecting_Streams,417001,CF_b,
Moonie River,Intersecting_Streams,417001,CF_a,1
Moonie River,Intersecting_Streams,417001,VF_b,0
Moonie River,Intersecting_Streams,417001,VF_a,0
Moonie River,Intersecting_Streams,417001,SF1_S,0
Moonie River,Intersecting_Streams,417001,SF1_P,1
Moonie River,Intersecting_Streams,417001,SF2,1
Moonie River,Intersecting_Streams,417001,LF1,0
Moonie River,Intersecting_Streams,417001,LF2,1
Moonie River,Intersecting_Streams,417001,LF3,1
Moonie River,Intersecting_Streams,417001,OB3,0
Culgoa River,Intersecting_Streams,422005,CF_b,1
Culgoa River,Intersecting_Streams,422005,CF_a,0
Culgoa River,Intersecting_Streams,422005,VF_b,1
Culgoa River,Intersecting_Streams,422005,VF_a,0
Culgoa River,Intersecting_Streams,422005,SF1_S,
Culgoa River,Intersecting_Streams,422005,SF1_P,1
Culgoa River,Intersecting_Streams,422005,SF2,0
Culgoa River,Intersecting_Streams,422005,LF1,0
Culgoa River,Intersecting_Streams,422005,LF2,0
Culgoa River,Intersecting_Streams,422005,OB2,1
Culgoa River,Intersecting_Streams,422013,CF_b,1
Culgoa River,Intersecting_Streams,422013,CF_a,1
Culgoa River,Intersecting_Streams,422013,VF_b,1
