planning_unit_name,LTWPShortName,gauge,ewr_code_timing,Target,priority
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,DSF,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_S,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_P,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,SF2,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,LF1,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,LF2,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS2,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS4,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WM,Native fish,2
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WL,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_c,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF3,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,DSF,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,SF2,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,LF2,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS2,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS3_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS3_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_c,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_a,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF3,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,DSF,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,SF2,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,LF2,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS2,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_b,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS1_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS1_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS1_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS1_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS4_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS4_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WM_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WM_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421146,OB-WM_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421146,OB-WM_S,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,CF_a,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,CF_b,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,CF_c,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,VF_a,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,VF_b,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,BF1_a,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,BF1_b,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,BF2_a,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,BF2_b,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,SF1,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,SF2,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,SF3,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,LF1,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,LF2,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,OB-WS2,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,OB-WS3,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,OB-WS4,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,OB-WM,Native fish,2
Lower Macquarie River,Macquarie-Castlereagh,421012,OB-WL,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,CF,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,VF,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,BF1,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,BF2,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,BF3,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,DSF,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,SF1_S,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,SF1_P,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,SF2,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,SF3,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,LF1,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,LF2,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,OB-WS2,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,OB-WS3,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,OB-WS4,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,OB-WM,Native fish,2
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,OB-WL,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,CF_a,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,CF_b,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,CF_c,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,VF,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,BF1_a,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,BF1_b,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,BF2_a,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,BF2_b,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,BF3,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,DSF,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,SF1,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,SF2,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,SF3,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,LF1,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,LF2,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,OB-WS3,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,OB-WS4,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,OB-WM_S,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,OB-WL_S,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,OB-WM_P,Native fish,2
Marthaguy Creek,Macquarie-Castlereagh,421011,OB-WL_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,CF,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,VF,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,BF1,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,BF2,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,SF1_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,SF1_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,SF2,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,SF3_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,SF3_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,LF1_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,LF1_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,LF2,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WS2_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WS2_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WS3_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WS3_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WS4_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WS4_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_c,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,BF3,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,DSF,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,SF2,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,LF2,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS2,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS3_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS3_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_c,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_a,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,BF3,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,DSF,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,SF2,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,LF2,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS2,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3_P,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3_S,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_b,Native fish,2
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_c,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,BF3,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,DSF,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,SF2,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,LF2,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS2,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS3_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,OB-WS3_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_c,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_a,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,BF3,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,DSF,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,SF2,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,LF2,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS2,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS3_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_b,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS1_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS1_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS4_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WS4_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WM_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WL_P,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WL_S,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WL_P,Native fish,2
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WL_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WM_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WM_S,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WL_P,Native fish,2
Castlereagh River below Coonamble,Macquarie-Castlereagh,420020,OB-WL_S,Native fish,2
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB-WM_S,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,VF,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,BF1_a,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,BF1_b,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,SF1_S,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,SF1_P,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,SF2,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,LF1_P,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,LF1_S,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,LF2,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,LF3,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,OB1_S,Native fish,2
Murray River - Hume to Yarrawonga,Murray Lower Darling,409017,OB1_P,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,CF,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,VF,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,BF1,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,BF2,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,SF1_S,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,SF1_P,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,SF2,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,LF1_P,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,LF1_S,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,LF2,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,OB1_S,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409019,OB1_P,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,CF,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,VF,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,BF1,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,BF2,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,SF1_S,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,SF1_P,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,SF2,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,LF1_P,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,LF1_S,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,LF2,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,OB1_S,Native fish,2
Upper Wakool River and Yallakool Creek,Murray Lower Darling,409020,OB1_P,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,CF,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,VF,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,BF1_a,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,BF1_b,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,BF2_a,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,BF2_b,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,SF1_S,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,SF1_P,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,SF2,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,LF1_P,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,LF1_S,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,LF2,Native fish,2
Edward River - Stevens Weir to Wakool River,Murray Lower Darling,409023,LF3_S,Native fish,2
