planning_unit_name,gauge,ewr_code,ewr_code_timing,state,LTWPShortName,env_obj,Target,SWSDLName
Beardy River Water Source,416008,BK1,BK1,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Beardy River Water Source,416008,BK1,BK1,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Beardy River Water Source,416008,BK1,BK1,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,BK1,BK1,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,BK1,BK1,NSW,NSW Border Rivers,EF6,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,BK2,BK2,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Beardy River Water Source,416008,BK2,BK2,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,NF9,Native fish,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_P,NSW,NSW Border Rivers,EF7,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,NF9,Native fish,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB1,OB1_S,NSW,NSW Border Rivers,EF7,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB2,OB2,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Beardy River Water Source,416008,OB2,OB2,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Beardy River Water Source,416008,OB2,OB2,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB2,OB2,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB2,OB2,NSW,NSW Border Rivers,EF6,Priority ecosystem function,NSW Border Rivers
Beardy River Water Source,416008,OB2,OB2,NSW,NSW Border Rivers,EF7,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_a,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_b,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_c,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_c,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,CF,CF_c,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_a,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_a,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_b,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,VF,VF_b,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF4,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF7,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_a,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF4,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF7,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BF1,BF1_b,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,BF2,BF2_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_P,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_P,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_P,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_P,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_P,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_S,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_S,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_S,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_S,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,SF1,SF1_S,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,SF2,SF2,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,SF2,SF2,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,NF9,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_P,NSW,NSW Border Rivers,EF6,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,NF9,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF1,LF1_S,NSW,NSW Border Rivers,EF6,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,LF2,LF2,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,LF2,LF2,NSW,NSW Border Rivers,NF4,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,NF9,Native fish,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,WB2,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BK1,BK1,NSW,NSW Border Rivers,EF6,Priority ecosystem function,NSW Border Rivers
Glenn Innes Water Source,416039,BK2,BK2,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Glenn Innes Water Source,416039,BK2,BK2,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_a,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_b,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_c,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_c,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,CF,CF_c,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_a,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_a,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_b,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,VF,VF_b,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,NF4,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_a,NSW,NSW Border Rivers,EF3a,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,NF4,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF1,BF1_b,NSW,NSW Border Rivers,EF3a,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,NF,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_a,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,NF,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,WB1,Waterbird,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Bonshaw Water Source,416007,BF2,BF2_b,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_P,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_P,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_P,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_P,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_P,NSW,NSW Border Rivers,EF3a,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_P,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_S,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_S,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_S,NSW,NSW Border Rivers,NF8,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_S,NSW,NSW Border Rivers,NV1,Native vegetation,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_S,NSW,NSW Border Rivers,EF3a,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,SF1,SF1_S,NSW,NSW Border Rivers,EF4,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,SF2,SF2,NSW,NSW Border Rivers,NF2,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,SF2,SF2,NSW,NSW Border Rivers,NF5,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,NF1,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,NF6,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,NF9,Native fish,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,NV3,Native vegetation,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,EF1,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,EF2,Priority ecosystem function,NSW Border Rivers
Bonshaw Water Source,416007,LF1,LF1_P,NSW,NSW Border Rivers,EF3a,Priority ecosystem function,NSW Border Rivers
