Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
2019,1.0,2.0,4.0,4.0,4.666666666666667,20.5,28.0,82.0,11.0,11.0,1.0,0.0,366.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,317,0
2020,1.0,1.0,2.0,7.0,44.5,5.142857142857143,89.0,36.0,57.0,57.0,1.0,0.0,365.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2021,1.0,2.0,4.0,6.0,17.0,6.5,68.0,26.0,50.0,50.0,1.0,4.0,365.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2022,1.0,1.0,3.0,2.0,26.333333333333332,44.5,79.0,89.0,50.0,50.0,1.0,0.0,365.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2023,1.0,1.0,2.0,4.0,45.5,17.0,91.0,68.0,81.0,81.0,1.0,0.0,366.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2014,0.0,0.0,1.0,3.0,78.0,26.333333333333332,78.0,79.0,78.0,78.0,1.0,0.0,365.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,257,0
2015,1.0,2.0,4.0,2.0,14.0,45.5,56.0,91.0,41.0,41.0,1.0,0.0,366.0,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2024,,,,,,,,,,,,,,F2_a_PS_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,2.0,2.0,0.0,8.333333333333334,0.0,25.0,0.0,12.0,12.0,1.0,40.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,807,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,626,0
2018,0.0,0.0,0.0,3.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,12.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,991,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1357,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1722,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2087,0
2022,1.0,1.0,1.0,0.0,15.666666666666666,0.0,47.0,0.0,37.0,37.0,1.0,0.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2178,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,603,0
2014,0.0,0.0,0.0,3.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,365.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,365,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,731,0
2024,,,,,,,,,,,,,,LF1_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,2.0,2.0,0.0,8.333333333333334,0.0,25.0,0.0,12.0,12.0,1.0,40.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,807,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,626,0
2018,0.0,0.0,0.0,3.0,0.0,12.0,0.0,24.0,0.0,0.0,0.0,12.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,991,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1357,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1722,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2087,0
2022,1.0,3.0,3.0,0.0,15.666666666666666,0.0,47.0,0.0,37.0,37.0,1.0,0.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2167,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,593,0
2014,0.0,0.0,0.0,3.0,0.0,15.666666666666666,0.0,47.0,0.0,0.0,0.0,0.0,365.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,365,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,731,0
2024,,,,,,,,,,,,,,LF1_S_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,3.0,3.0,0.0,2.6666666666666665,0.0,8.0,0.0,4.0,4.0,1.0,40.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,807,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,631,0
2018,0.0,0.0,0.0,3.0,0.0,2.6666666666666665,0.0,8.0,0.0,0.0,0.0,12.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,996,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1362,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1727,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2092,0
2022,1.0,6.0,6.0,0.0,2.1666666666666665,0.0,13.0,0.0,4.0,4.0,1.0,0.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2173,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,586,0
2014,0.0,0.0,0.0,6.0,0.0,2.1666666666666665,0.0,13.0,0.0,0.0,0.0,0.0,365.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,365,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,731,0
2024,,,,,,,,,,,,,,BK1_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,1.0,1.0,3.0,182.0,53.333333333333336,182.0,160.0,182.0,182.0,1.0,40.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2017,1.0,1.0,1.0,2.0,182.0,91.0,182.0,182.0,182.0,182.0,1.0,11.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2018,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,12.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2019,1.0,1.0,1.0,1.0,183.0,182.0,183.0,182.0,183.0,183.0,1.0,0.0,366.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2020,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2021,1.0,1.0,1.0,1.0,182.0,183.0,182.0,183.0,182.0,182.0,1.0,4.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2022,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2023,1.0,1.0,1.0,1.0,183.0,182.0,183.0,182.0,183.0,183.0,1.0,0.0,366.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2014,0.0,0.0,0.0,1.0,53.333333333333336,182.0,160.0,182.0,78.0,78.0,0.0,0.0,365.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,153,0
2015,1.0,1.0,1.0,1.0,91.0,183.0,182.0,183.0,149.0,149.0,0.0,0.0,366.0,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2024,,,,,,,,,,,,,,BF1_c,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,0.0,0.0,1.0,1.0,92.0,78.0,92.0,78.0,92.0,92.0,1.0,40.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,300,0
2017,0.0,0.0,1.0,3.0,92.0,21.0,92.0,63.0,92.0,92.0,1.0,11.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2018,1.0,2.0,4.0,1.0,12.8,92.0,64.0,92.0,40.0,40.0,1.0,12.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2019,1.0,2.0,4.0,1.0,11.166666666666666,92.0,67.0,92.0,32.0,32.0,1.0,0.0,366.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,301,0
2020,0.0,0.0,1.0,5.0,92.0,15.5,92.0,62.0,92.0,92.0,1.0,0.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2021,0.0,0.0,1.0,6.0,92.0,16.25,92.0,65.0,92.0,92.0,1.0,4.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2022,0.0,0.0,1.0,1.0,92.0,92.0,92.0,92.0,92.0,92.0,1.0,0.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2023,0.0,0.0,1.0,1.0,92.0,92.0,92.0,92.0,92.0,92.0,1.0,0.0,366.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2014,0.0,0.0,1.0,1.0,78.0,92.0,78.0,92.0,78.0,78.0,1.0,0.0,365.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,257,0
2015,1.0,1.0,3.0,1.0,21.0,92.0,63.0,92.0,49.0,49.0,1.0,0.0,366.0,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2024,,,,,,,,,,,,,,F2_a_S_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,0.0,0.0,0.0,2.0,52.0,67.5,104.0,135.0,85.0,85.0,0.0,40.0,365.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,252,0
2017,0.0,0.0,0.0,4.0,57.0,42.0,171.0,168.0,156.0,156.0,0.0,11.0,365.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,185,0
2018,0.0,0.0,0.0,2.0,60.333333333333336,52.0,181.0,104.0,151.0,151.0,0.0,12.0,365.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,182,0
2019,0.0,0.0,0.0,3.0,85.5,57.0,171.0,171.0,145.0,145.0,0.0,0.0,366.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,190,0
2020,1.0,1.0,1.0,3.0,183.0,60.333333333333336,183.0,181.0,183.0,183.0,1.0,0.0,365.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,182,0
2021,1.0,1.0,1.0,2.0,183.0,85.5,183.0,171.0,183.0,183.0,1.0,4.0,365.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,182,0
2022,1.0,1.0,1.0,1.0,183.0,183.0,183.0,183.0,183.0,183.0,1.0,0.0,365.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,182,0
2023,1.0,1.0,1.0,1.0,183.0,183.0,183.0,183.0,183.0,183.0,1.0,0.0,366.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2014,0.0,0.0,0.0,1.0,67.5,183.0,135.0,183.0,127.0,127.0,0.0,0.0,335.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,182,0
2015,0.0,0.0,0.0,1.0,42.0,30.0,168.0,30.0,106.0,106.0,0.0,0.0,366.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2024,0.0,0.0,0.0,1.0,30.0,183.0,30.0,183.0,30.0,0.0,0.0,0.0,30.0,BF2_c_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,1.0,1.0,0.0,9.0,0.0,18.0,0.0,10.0,10.0,1.0,40.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,823,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,628,0
2018,0.0,0.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,12.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,993,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1359,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,1724,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2089,0
2022,1.0,1.0,1.0,0.0,9.75,0.0,39.0,0.0,30.0,30.0,1.0,0.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,2186,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,604,0
2014,0.0,0.0,0.0,4.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,365.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,365,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,731,0
2024,,,,,,,,,,,,,,LF1_P_pd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,2.0,4.0,4.0,19.75,15.0,79.0,60.0,52.0,52.0,1.0,40.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,302,0
2017,1.0,2.0,4.0,5.0,17.75,8.6,71.0,43.0,43.0,43.0,1.0,11.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,278,0
2018,1.0,2.0,4.0,4.0,2.0,19.75,8.0,79.0,2.0,2.0,1.0,12.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,289,0
2019,1.0,2.0,4.0,4.0,3.5,17.75,14.0,71.0,7.0,7.0,1.0,0.0,366.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,325,0
2020,1.0,2.0,4.0,4.0,14.75,2.0,59.0,8.0,46.0,46.0,1.0,0.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,273,0
2021,1.0,1.0,2.0,4.0,24.5,3.5,49.0,14.0,47.0,47.0,1.0,4.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,276,0
2022,1.0,2.0,4.0,4.0,15.5,14.75,62.0,59.0,47.0,47.0,1.0,0.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2023,1.0,1.0,3.0,2.0,22.333333333333332,24.5,67.0,49.0,33.0,33.0,1.0,0.0,366.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,275,0
2014,1.0,2.0,4.0,4.0,15.0,15.5,60.0,62.0,35.0,35.0,1.0,0.0,365.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,263,0
2015,1.0,2.0,5.0,3.0,8.6,22.333333333333332,43.0,67.0,21.0,21.0,1.0,0.0,366.0,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,274,0
2024,,,,,,,,,,,,,,F2_a_P_sd,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,1.0,1.0,1.0,3.0,182.0,53.333333333333336,182.0,160.0,182.0,182.0,1.0,40.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,290,0
2017,0.0,0.0,0.0,2.0,85.0,77.5,170.0,155.0,168.0,168.0,0.0,11.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,292,0
2018,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,12.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,283,0
2019,0.0,0.0,0.0,2.0,59.333333333333336,85.0,178.0,170.0,129.0,129.0,0.0,0.0,366.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,372,0
2020,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,318,0
2021,0.0,0.0,0.0,3.0,90.5,59.333333333333336,181.0,178.0,132.0,132.0,0.0,4.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,278,0
2022,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,282,0
2023,1.0,1.0,1.0,2.0,183.0,90.5,183.0,181.0,183.0,183.0,1.0,0.0,366.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,297,0
2014,0.0,0.0,0.0,1.0,53.333333333333336,182.0,160.0,182.0,78.0,78.0,0.0,0.0,365.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,153,0
2015,0.0,0.0,0.0,1.0,77.5,183.0,155.0,183.0,149.0,149.0,0.0,0.0,366.0,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,383,0
2024,,,,,,,,,,,,,,F1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,0,1
2016,0.0,0.0,0.0,5.0,11.0,20.6,55.0,103.0,47.0,47.0,0.0,40.0,365.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,285,0
2017,0.0,0.0,0.0,6.0,41.0,15.333333333333334,123.0,92.0,78.0,78.0,0.0,11.0,365.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,215,0
2018,0.0,0.0,0.0,5.0,149.0,11.0,149.0,55.0,149.0,149.0,0.0,12.0,365.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,216,0
2019,0.0,0.0,0.0,3.0,13.125,41.0,105.0,123.0,67.0,67.0,0.0,0.0,366.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,246,0
2020,0.0,0.0,0.0,1.0,16.2,149.0,81.0,149.0,39.0,39.0,0.0,0.0,365.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,189,0
2021,0.0,0.0,0.0,8.0,24.0,13.125,120.0,105.0,57.0,57.0,0.0,4.0,365.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,189,0
2022,0.0,0.0,0.0,5.0,17.625,16.2,141.0,81.0,98.0,98.0,0.0,0.0,365.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,217,0
2023,0.0,0.0,0.0,5.0,85.5,24.0,171.0,120.0,121.0,121.0,0.0,0.0,366.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,189,0
2014,0.0,0.0,0.0,2.0,20.6,85.5,103.0,171.0,70.0,70.0,0.0,0.0,335.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,182,0
2015,0.0,0.0,0.0,0.0,15.333333333333334,0.0,92.0,0.0,46.0,46.0,0.0,0.0,366.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2024,0.0,0.0,0.0,8.0,0.0,17.625,0.0,141.0,0.0,0.0,0.0,0.0,30.0,BF2_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,215,0
2016,1.0,1.0,1.0,3.0,182.0,53.333333333333336,182.0,160.0,182.0,182.0,1.0,40.0,365.0,BF1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,210,0
2017,0.0,0.0,0.0,2.0,85.0,77.5,170.0,155.0,168.0,168.0,0.0,11.0,365.0,BF1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2018,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,12.0,365.0,BF1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2019,0.0,0.0,0.0,2.0,59.333333333333336,85.0,178.0,170.0,129.0,129.0,0.0,0.0,366.0,BF1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2020,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,BF1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
2021,0.0,0.0,0.0,3.0,90.5,59.333333333333336,181.0,178.0,132.0,132.0,0.0,4.0,365.0,BF1_a_P,NCCMA_flow,407203,Loddon River: Upper Loddon River System at Reach 3a,VIC,Loddon,,183,0
