scenario,gauge,pu,ewr,waterYear,startDate,endDate,eventDuration,eventLength,State,SWSDLName,Multigauge
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1907,1907-11-18,1907-12-23,36,36,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1907,1907-12-26,1907-12-31,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1907,1908-01-04,1908-04-08,96,96,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1908,1908-08-02,1908-09-22,52,52,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1908,1908-11-07,1908-11-07,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1908,1908-11-10,1909-02-04,87,87,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1908,1909-02-09,1909-03-12,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1908,1909-04-22,1909-05-03,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1908,1909-06-11,1909-06-23,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1909,1909-07-16,1909-08-05,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1909,1909-08-13,1909-10-21,70,70,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1909,1909-11-09,1909-11-20,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1909,1909-11-25,1910-05-04,161,161,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1910,1910-07-05,1910-08-28,55,55,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1910,1910-09-27,1910-10-03,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1910,1910-10-16,1910-10-17,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1910,1910-11-06,1910-11-06,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1910,1910-11-12,1911-03-14,123,123,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1911-10-29,1911-11-02,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1911-11-04,1912-01-01,59,59,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1912-01-04,1912-01-07,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1912-01-13,1912-02-20,39,39,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1912-02-22,1912-02-25,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1912-02-27,1912-03-10,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1911,1912-06-12,1912-06-30,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1912-07-01,1912-09-17,79,79,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1912-09-20,1912-09-28,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1912-11-11,1912-11-22,12,12,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1912-11-28,1912-11-29,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1912-12-19,1913-01-06,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1913-01-12,1913-03-05,53,53,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1913-03-09,1913-03-10,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1912,1913-05-18,1913-06-30,44,44,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-07-01,1913-09-16,78,78,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-09-21,1913-09-22,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-09-29,1913-10-18,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-10-26,1913-10-30,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-11-03,1913-11-04,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-11-06,1913-11-10,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-11-18,1913-11-23,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-11-28,1913-12-14,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1913-12-16,1913-12-29,14,14,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1914-01-08,1914-01-14,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1914-01-23,1914-03-02,39,39,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1914-03-27,1914-04-12,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1914-05-19,1914-06-04,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1913,1914-06-09,1914-06-30,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1914,1914-07-01,1914-07-26,26,26,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1914,1914-10-17,1914-12-03,48,48,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1914,1914-12-10,1914-12-22,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1914,1915-01-01,1915-02-04,35,35,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1914,1915-02-28,1915-03-01,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1914,1915-05-18,1915-05-20,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1915-12-28,1916-01-28,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-02-06,1916-02-25,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-03-24,1916-03-26,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-04-08,1916-05-01,24,24,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-05-06,1916-05-23,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-05-31,1916-06-03,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-06-08,1916-06-16,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1915,1916-06-28,1916-06-30,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1916,1916-07-01,1916-10-02,94,94,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1916,1916-10-05,1916-10-05,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1916,1916-11-02,1917-06-19,230,230,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1916,1917-06-23,1917-06-25,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1917,1917-07-01,1917-07-14,14,14,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1917,1917-07-30,1917-07-30,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1917,1917-09-14,1918-06-30,290,290,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1918-07-01,1918-07-28,28,28,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1918-08-07,1918-08-26,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1918-09-14,1918-09-17,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1918-09-25,1918-10-07,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1918-10-19,1919-02-22,127,127,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1919-03-01,1919-05-04,65,65,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1918,1919-06-01,1919-06-09,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1919,1919-10-01,1919-10-07,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1919,1920-01-02,1920-01-07,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1919,1920-01-16,1920-01-23,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1919,1920-01-29,1920-02-07,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1919,1920-06-13,1920-06-30,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1920,1920-07-01,1920-12-11,164,164,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1920,1920-12-21,1921-03-24,94,94,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1920,1921-05-18,1921-06-30,44,44,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1921,1921-07-01,1922-05-17,321,321,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1921,1922-05-26,1922-06-26,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1921,1922-06-28,1922-06-28,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-07-13,1922-07-19,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-07-24,1922-08-28,36,36,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-09-02,1922-09-06,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-09-15,1922-09-19,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-09-28,1922-10-08,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-10-13,1922-10-23,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-10-26,1922-10-28,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1922-11-01,1923-06-14,226,226,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1922,1923-06-23,1923-06-30,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-07-01,1923-08-01,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-08-22,1923-08-30,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-09-04,1923-09-06,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-09-30,1923-10-03,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-10-05,1923-10-07,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-10-09,1923-10-10,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1923-10-30,1924-01-03,66,66,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1924-01-08,1924-01-12,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1924-01-24,1924-03-23,60,60,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1923,1924-06-15,1924-06-23,9,9,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1924,1924-07-09,1924-08-13,36,36,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1924,1924-08-29,1924-09-14,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1924,1924-09-29,1924-10-14,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1924,1924-10-29,1925-06-30,245,245,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1925,1925-07-01,1926-03-28,271,271,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1925,1926-04-04,1926-04-19,16,16,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1925,1926-05-05,1926-05-05,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1926,1926-07-05,1926-07-07,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1926,1926-07-14,1926-08-09,27,27,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1926,1926-12-20,1927-06-23,186,186,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1927,1927-09-05,1927-09-15,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1927,1927-09-24,1927-10-06,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1927,1927-11-04,1927-11-06,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1927,1927-11-16,1928-06-30,228,228,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1928,1928-07-01,1929-06-30,365,365,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1929-07-01,1929-07-21,21,21,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1929-07-30,1929-09-11,44,44,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1929-10-02,1929-10-03,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1929-10-12,1930-01-04,85,85,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1930-01-06,1930-03-02,56,56,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1930-04-10,1930-04-22,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1929,1930-05-10,1930-06-30,52,52,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1930,1930-07-01,1930-11-27,150,150,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1930,1930-12-03,1930-12-20,18,18,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1930,1930-12-24,1930-12-30,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1930,1931-01-01,1931-03-02,61,61,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1930,1931-03-19,1931-03-31,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1930,1931-05-15,1931-06-30,47,47,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1931,1931-07-01,1931-09-14,76,76,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1931,1931-10-04,1931-10-13,10,10,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1931,1931-11-27,1931-11-27,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1931,1931-12-05,1932-03-03,90,90,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1931,1932-04-04,1932-05-13,40,40,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1931,1932-05-21,1932-05-22,2,2,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1932-07-08,1932-07-08,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1932-09-06,1932-10-19,44,44,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1932-11-08,1932-11-15,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1932-11-19,1932-12-24,36,36,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1932-12-29,1933-01-17,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1933-01-19,1933-04-16,88,88,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1933-06-05,1933-06-05,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1933-06-08,1933-06-15,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1932,1933-06-24,1933-06-30,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1933,1933-07-01,1933-07-04,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1933,1933-07-14,1934-04-25,286,286,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1933,1934-06-07,1934-06-28,22,22,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1933,1934-06-30,1934-06-30,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1934,1934-07-01,1934-11-24,147,147,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1934,1934-12-04,1934-12-08,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1934,1934-12-14,1935-04-06,114,114,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1934,1935-04-13,1935-04-17,5,5,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1934,1935-04-26,1935-05-08,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1935,1935-09-28,1936-01-13,108,108,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1935,1936-01-16,1936-02-29,45,45,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1935,1936-03-03,1936-03-21,19,19,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1935,1936-04-11,1936-04-17,7,7,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1936,1936-07-05,1936-07-05,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1936,1936-07-16,1936-07-23,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1936,1936-07-26,1936-08-24,30,30,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1936,1936-10-05,1936-10-17,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1936,1936-12-15,1937-05-20,157,157,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1937-08-27,1937-09-15,20,20,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1937-10-01,1937-10-04,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1937-10-28,1937-10-30,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1937-11-01,1937-11-01,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1937-11-04,1937-12-26,53,53,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-01-09,1938-01-09,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-01-11,1938-03-19,68,68,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-04-12,1938-04-14,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-04-29,1938-05-01,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-05-05,1938-05-07,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-05-13,1938-05-13,1,1,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-05-18,1938-05-21,4,4,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1937,1938-05-27,1938-06-12,17,17,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1938-07-30,1938-09-22,55,55,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1938-10-10,1938-10-17,8,8,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1938-11-05,1938-11-07,3,3,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1938-11-14,1938-11-19,6,6,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1938-11-25,1938-12-26,32,32,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1939-01-03,1939-01-26,24,24,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1939-01-28,1939-02-07,11,11,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1939-03-09,1939-04-21,44,44,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1938,1939-06-18,1939-06-30,13,13,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1939,1939-07-01,1939-09-13,75,75,NSW,NSW Border Rivers,
CW_416011_flow_level,416011,Reedy Creek Water Source,VF_a,1939,1939-10-17,1939-10-22,6,6,NSW,NSW Border Rivers,
